  Abflussmengen durch die Kontrollquerschnitte
  ------------------------------------------- 
              Punktnummern: jeweils der erste Punkt im Nodestring
              21534        26887        28389        27866        61596        65496        62228        61975        65573        33697        53645        54492        64821        49873        1            
  Name:       01           02           03           04           05           06           07           08           09           21           22           Aulauf_Ie_VorAuslauf_Ie_AlAuslauf_Ie_VoHQ10         
  Zeit [h]    Abfluss [m^3/s]
---------------------------------------------
 
    5.5833       96.842       68.519       42.468       40.101       50.256       94.053       93.262       93.328       80.559       21.064        4.758       13.240       66.600       11.894       98.000
    5.6667       96.849       68.520       42.468       40.100       50.251       94.145       93.359       93.425       80.641       21.066        4.781       13.256       66.663       11.908       98.000
    5.7500       96.857       68.522       42.467       40.102       50.244       94.174       93.397       93.464       80.676       21.066        4.789       13.275       66.738       11.916       98.000
    5.8333       96.862       68.523       42.468       40.104       50.239       94.210       93.438       93.505       80.723       21.069        4.797       13.277       66.748       11.923       98.000
    5.9167       96.867       68.524       42.469       40.104       50.230       94.276       93.478       93.544       80.759       21.069        4.805       13.283       66.771       11.928       98.000
    6.0000       96.870       68.525       42.469       40.105       50.230       94.295       93.531       93.599       80.804       21.070        4.811       13.291       66.803       11.935       98.000
    6.0833       96.873       68.526       42.469       40.106       50.195       94.240       93.597       93.666       80.857       21.071        4.816       13.300       66.841       11.943       98.000
    6.1667       96.877       68.527       42.470       40.109       50.202       94.351       93.607       93.674       80.882       21.071        4.823       13.307       66.869       11.948       98.000
    6.2500       96.881       68.528       42.470       40.109       50.235       94.496       93.663       93.730       80.909       21.073        4.843       13.312       66.887       11.951       98.000
    6.3333       96.885       68.529       42.470       40.108       50.210       94.496       93.745       93.814       80.994       20.923        4.841       13.325       66.941       11.964       98.000
    6.4167       96.888       68.530       42.470       40.109       50.202       94.473       93.757       93.826       81.017       21.075        4.843       13.334       66.976       11.970       98.000
    6.5000       97.909       68.863       42.615       40.293       50.225       94.498       93.768       93.838       81.036       21.185        4.921       13.340       67.000       11.973      100.000
    6.5833      100.247       69.664       42.984       40.739       50.463       95.466       94.336       94.402       81.369       21.483        5.276       13.396       67.225       12.021      105.000
    6.6667      103.668       70.923       43.587       41.777       50.864       97.081       95.582       95.650       82.811       21.986        5.856       13.573       67.936       12.162      110.000
    6.7500      107.406       72.267       44.172       42.668       51.395       99.158       97.022       97.098       84.047       22.463        6.790       13.817       68.916       12.353      111.000
    6.8333      109.331       72.947       44.328       42.843       51.929      101.710       98.955       99.032       84.993       22.745        7.739       14.088       70.009       12.569      111.000
    6.9167      109.470       72.967       44.244       42.660       52.035      103.677      101.035      101.116       86.446       22.785        8.399       14.386       71.202       12.798      111.000
    7.0000      109.511       72.960       44.222       42.664       51.810      105.062      102.627      102.710       87.909       22.797        8.646       14.673       72.360       13.029      111.000
    7.0833      109.533       72.957       44.210       42.660       51.443      105.771      104.006      104.097       89.272       22.800        8.768       14.970       73.539       13.263      111.000
    7.1667      109.551       72.953       44.198       42.662       51.194      106.086      104.757      104.851       90.158       22.801        8.856       15.167       74.322       13.419      111.000
    7.2500      109.567       72.950       44.194       42.658       51.067      106.262      105.171      105.266       90.999       22.801        8.923       15.251       74.659       13.484      111.000
    7.3333      109.579       72.949       44.191       42.654       51.011      106.354      105.353      105.452       90.994       22.800        8.950       15.298       74.847       13.514      111.000
    7.4167      109.591       72.949       44.188       42.656       50.995      106.415      105.430      105.527       91.666       22.800        8.965       15.306       74.881       13.522      111.000
    7.5000      109.598       72.948       44.189       42.656       50.985      106.460      105.482      105.578       91.287       22.800        8.977       15.317       74.922       13.530      111.000
    7.5833      109.606       72.948       44.186       42.654       50.978      106.498      105.523      105.620       90.592       22.799        8.986       15.326       74.957       13.537      111.000
    7.6667      109.613       72.948       44.179       42.637       50.972      106.589      105.579      105.675       91.259       22.796        9.031       15.333       74.986       13.542      111.000
    7.7500      109.619       72.948       44.176       42.642       50.965      106.628      105.650      105.746       91.412       22.796        9.035       15.346       75.038       13.552      111.000
    7.8333      109.625       72.948       44.175       42.642       50.959      106.652      105.683      105.780       91.229       22.795        9.037       15.354       75.071       13.558      111.000
    7.9167      109.630       72.949       44.175       42.641       50.955      106.669      105.710      105.806       91.253       22.795        9.040       15.361       75.097       13.563      111.000
    8.0000      109.636       72.949       44.174       42.642       50.950      106.687      105.730      105.827       91.486       22.795        9.043       15.366       75.117       13.567      111.000
    8.0833      109.667       72.953       44.175       42.647       50.947      106.702      105.748      105.845       90.767       22.796        9.047       15.371       75.136       13.571      111.000
    8.1667      109.672       72.954       44.176       42.648       50.944      106.716      105.766      105.862       91.942       22.796        9.050       15.375       75.153       13.574      111.000
    8.2500      109.680       72.955       44.177       42.648       50.940      106.731      105.784      105.880       91.319       22.796        9.054       15.379       75.168       13.577      111.000
    8.3333      109.685       72.957       44.177       42.649       50.937      106.743      105.799      105.896       90.810       22.796        9.058       15.382       75.182       13.579      111.000
    8.4167      109.687       72.958       44.176       42.651       50.934      106.754      105.814      105.910       91.038       22.796        9.064       15.386       75.196       13.582      111.000
    8.5000      109.689       72.958       44.176       42.652       50.931      106.768      105.827      105.924       91.474       22.796        9.069       15.389       75.208       13.584      111.000
    8.5833      109.690       72.958       44.174       42.645       50.929      106.779      105.842      105.939       90.846       22.795        9.076       15.392       75.220       13.587      111.000
    8.6667      109.693       72.958       44.171       42.641       50.928      106.794      105.855      105.952       91.072       22.791        9.099       15.395       75.233       13.589      111.000
    8.7500      109.697       72.959       44.166       42.620       50.931      106.889      105.892      105.989       91.086       22.787        9.159       15.398       75.243       13.591      111.000
    8.8333      109.700       72.959       44.161       42.615       50.935      106.976      105.986      106.082       91.436       22.788        9.177       15.405       75.271       13.597      111.000
    8.9167      109.715       72.960       44.157       42.610       50.938      107.072      106.072      106.168       91.493       22.790        9.219       15.417       75.318       13.606      111.000
    9.0000      109.726       72.963       44.156       42.607       50.941      107.137      106.144      106.241       91.658       22.792        9.255       15.429       75.369       13.616      111.000
    9.0833      109.733       72.963       44.155       42.608       50.942      107.200      106.216      106.312       91.600       22.793        9.235       15.443       75.423       13.626      111.000
    9.1667      109.741       72.965       44.154       42.610       50.940      107.226      106.252      106.348       91.628       22.794        9.280       15.453       75.462       13.633      111.000
    9.2500      109.748       72.966       44.154       42.611       50.941      107.235      106.273      106.368       91.767       22.795        9.279       15.460       75.488       13.638      111.000
    9.3333      109.757       72.967       44.154       42.614       50.941      107.263      106.295      106.391       92.314       22.796        9.266       15.465       75.509       13.641      111.000
    9.4167      109.764       72.968       44.153       42.612       50.942      107.288      106.320      106.416       91.906       22.797        9.305       15.470       75.527       13.645      111.000
    9.5000      109.772       72.970       44.153       42.617       50.941      107.313      106.346      106.442       91.925       22.798        9.318       15.475       75.547       13.649      111.000
    9.5833      109.777       72.970       44.154       42.617       50.940      107.333      106.372      106.468       91.196       22.798        9.297       15.480       75.564       13.652      111.000
    9.6667      109.784       72.972       44.155       42.619       50.940      107.352      106.393      106.489       91.214       22.799        9.292       15.484       75.581       13.656      111.000
    9.7500      109.789       72.973       44.153       42.625       50.940      107.371      106.412      106.509       92.403       22.799        9.308       15.488       75.598       13.659      111.000
    9.8333      109.794       72.974       44.153       42.624       50.940      107.389      106.432      106.528       91.889       22.800        9.333       15.492       75.614       13.662      111.000
    9.9167      109.799       72.975       44.154       42.621       50.939      107.399      106.465      106.560       92.010       22.800        9.347       15.496       75.630       13.665      111.000
   10.0000      109.803       72.976       44.154       42.619       50.939      107.415      106.480      106.578       92.453       22.801        9.353       15.501       75.647       13.669      111.000
