  Abfluﬂmengen durch die Kontrollquerschnitte 
  ------------------------------------------- 
             Punktnummern:  jeweils der erste Punkt im Nodestring 
            49734    101881    105254    117082    159137    298977    303661    710720   1081161   1079502         1   1078527     59923     81847    804548
 
  Zeit [h]    Abfluﬂ [m^3/s]  
 -----------------------------------------------------------------------------------------
 
    9.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   151.407    41.670   357.930     5.804     6.510     6.974   309.335
   10.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   153.356    44.768   357.930     8.617     6.510     6.974   309.907
   10.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   155.069    47.475   357.930    27.338     6.510     6.974   311.418
   10.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   156.402    49.608   357.930    40.424     6.510     6.974   313.245
   10.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   157.391    51.197   357.930    45.672     6.510     6.974   314.900
   11.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   158.290    52.640   357.930    48.375     6.510     6.974   315.923
   11.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   159.035    53.829   357.930    50.318     6.510     6.974   316.608
   11.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   159.721    54.882   357.930    51.827     6.510     6.974   317.030
   11.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   160.372    55.982   357.930    53.167     6.510     6.974   317.275
   12.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   160.966    56.920   357.930    54.344     6.510     6.974   317.457
   12.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   161.573    57.893   357.930    55.534     6.510     6.974   317.578
   12.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   162.301    59.058   357.930    57.247     6.510     6.974   317.666
   12.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   163.254    60.631   357.930    59.986     6.510     6.974   317.754
   13.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   164.452    62.631   357.930    64.476     6.510     6.974   317.871
   13.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   165.873    64.990   357.930    71.351     6.510     6.974   317.994
   13.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   167.243    67.390   357.930    79.655     6.510     6.974   318.129
   13.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   168.376    69.396   357.930    87.343     6.510     6.974   318.268
   14.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   169.305    71.119   357.930    93.702     6.510     6.974   318.396
   14.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   170.105    72.671   357.930    98.226     6.510     6.974   318.507
   14.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   170.640    73.709   357.930   101.554     6.510     6.974   318.602
   14.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   171.017    74.447   357.930   103.777     6.510     6.974   318.681
   15.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   171.316    75.038   357.930   105.468     6.510     6.974   318.763
   15.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   171.559    75.525   357.930   106.687     6.510     6.974   318.837
   15.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   171.773    75.947   357.930   107.627     6.510     6.974   318.914
   15.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   171.982    76.344   357.930   108.389     6.510     6.974   318.979
   16.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   172.197    76.752   357.930   109.088     6.510     6.974   319.048
   16.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   172.401    77.141   357.930   109.742     6.510     6.974   319.122
   16.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   172.585    77.501   357.930   110.370     6.510     6.974   319.200
